datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual
2020-08-11 07:18:54+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000112110	28.2	260.4	58.4	33.7	45.0	32738	769843.75,7394843.75,774829.4067382812,7400156.25	26.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000112110/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:55+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000112012	27.3	259.9	59.5	33.7	45.0	32738	754044.7998046875,7389843.75,755156.25,7395156.25	5.3	0.4	8	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000112012/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:55+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000112013	27.4	259.9	59.4	33.7	45.0	32738	754843.75,7389843.75,760156.25,7395156.25	28.2	0.5	1	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000112013/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:55+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000112102	27.7	260.0	59.0	33.7	45.0	32738	759843.75,7389843.75,765156.25,7395156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000112102/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:55+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000112103	28.0	260.0	58.6	33.7	45.0	32738	764843.75,7389843.75,770156.25,7395156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000112103/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:55+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000112112	28.3	260.1	58.3	33.7	45.0	32738	769843.75,7389843.75,774762.8784179688,7395156.25	25.9	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000112112/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:56+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000112030	27.4	259.6	59.4	33.6	44.9	32738	753928.5278320312,7384843.75,755156.25,7390156.25	6.2	0.8	14	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000112030/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:56+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000112031	27.5	259.6	59.2	33.6	44.9	32738	754843.75,7384843.75,760156.25,7390156.25	28.2	7.2	25	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000112031/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:56+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000112120	27.8	259.7	58.9	33.6	44.9	32738	759843.75,7384843.75,765156.25,7390156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000112120/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:57+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000112032	27.5	259.3	59.2	33.5	44.8	32738	753865.0512695312,7379843.75,755156.25,7385156.25	6.6	3.9	59	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000112032/2020-08-11/105001001F17C100-visual.tif
